x,y,z
13,17.24162,b
13,5.205997,b
2,10.10548,a
9,5.241915,c
0,6.07902,b
14,9.980469,b
8,11.37825,c
18,5.338434,a
17,11.92277,b
11,9.885042,c
11,3.395273,b
13,18.30985,c
5,10.67639,c
13,1.336675,c
1,1.373075,c
12,18.66766,b
4,3.372754,a
7,8.392667,a
11,9.379719,c
9,18.33993,b
14,10.97445,c
0,3.910321,b
10,3.013744,c
9,12.38513,c
7,0.8696831,a
4,9.528371,a
8,8.451382,c
17,19.00444,b
18,11.45953,b
4,11.45208,b
2,16.42725,c
15,16.29531,c
13,5.258814,c
6,1.365106,b
11,7.547187,a
14,5.70487,a
4,19.49575,c
5,14.00005,b
12,14.74094,b
12,4.442537,b
4,1.022176,b
0,6.06986,c
14,9.138875,c
19,15.49724,c
4,18.60384,c
6,13.39307,c
8,14.25358,a
2,6.676636,c
19,16.5873,b
16,16.67447,b
17,17.64732,b
7,4.85082,a
15,18.03587,b
8,0.2225763,b
17,14.78367,b
16,16.15666,a
18,2.284076,c
4,3.927582,b
16,9.90574,a
0,6.063863,c
14,19.7915,b
14,6.502733,a
17,8.946491,a
7,16.77238,b
5,14.87304,b
17,19.84907,b
14,3.778231,c
14,2.895191,a
18,3.59576,a
8,6.669217,a
1,8.523912,b
0,2.517745,b
1,1.667167,c
1,3.941921,c
10,19.8136,c
11,8.894872,c
19,17.61545,b
2,7.13007,b
19,12.31827,b
4,12.42424,c
19,10.21976,b
18,0.07971989,a
2,10.37864,a
4,19.77901,c
8,6.3729,b
18,2.78898,c
16,18.90836,c
9,14.42158,a
14,14.9115,c
3,11.34276,a
13,8.12079,c
0,1.574779,b
6,19.92524,a
5,16.78765,b
4,5.168213,c
19,10.87606,c
1,12.38014,c
0,4.792049,b
4,17.63015,c
15,6.353663,a
7,10.80792,a
0,17.15327,b
7,15.91319,b
16,0.55011,b
0,19.21921,c
12,9.561113,a
15,5.980961,a
3,10.88135,b
1,4.633193,b
9,10.12201,b
3,14.14887,c
11,15.09038,c
9,2.466411,c
11,18.70594,b
11,14.2447,a
14,2.494465,a
10,16.17686,c
12,19.96659,b
9,8.10038,a
1,10.54263,b
17,14.04267,b
1,9.176827,c
8,18.96843,b
2,0.5876081,c
6,8.633761,b
18,0.6231042,c
2,11.52113,a
15,0.05594284,b
1,11.11305,c
13,15.64408,b
13,6.380515,c
10,2.507374,b
11,16.86852,b
6,5.084283,c
4,8.359602,c
2,0.6026968,a
14,15.46954,a
2,7.122774,c
9,0.3386268,b
13,15.80439,c
17,3.375256,c
19,8.315972,a
7,6.306301,c
1,16.83686,b
15,5.176741,b
8,6.800976,b
12,3.258802,c
2,13.49642,a
3,10.21026,c
14,19.65932,c
1,3.71675,a
2,15.09709,b
15,4.786584,a
6,16.08611,c
1,19.21055,b
12,2.427423,c
14,8.210696,b
15,13.46674,a
16,7.363122,c
14,9.45921,c
3,11.09047,c
13,6.077244,c
0,5.587493,b
15,6.36181,a
8,8.629862,b
8,17.21367,c
6,8.529153,a
10,0.2607222,a
3,19.67664,b
5,1.180933,a
3,1.325815,a
7,9.863205,c
4,5.110233,c
12,3.381544,a
0,7.924461,b
12,11.44792,b
9,16.48432,c
17,6.035056,a
1,11.70815,b
17,19.00153,a
5,11.75829,b
8,16.57133,b
16,1.592476,a
19,19.05082,a
5,2.460988,a
18,9.144935,a
18,19.10256,c
15,4.668697,b
1,3.476772,a
1,7.672796,c
3,15.0979,a
15,9.582121,c
14,2.117255,b
18,8.94081,c
3,11.22143,a
9,5.781529,a
7,13.36147,b
5,13.68785,a
9,9.75019,c
3,17.7277,c
9,19.40434,b
3,7.451456,a
9,13.31939,b
13,17.70798,b
13,8.084896,c
10,13.88438,b
3,12.40979,c
12,0.8473517,c
8,5.953186,b
12,19.29992,b
15,11.06836,a
1,8.039238,c
5,17.83264,c
4,8.180093,c
10,13.95217,b
18,17.07704,c
9,8.457958,b
9,11.46781,a
6,10.11819,a
4,2.619822,b
9,10.76901,a
18,10.9454,b
12,16.56341,c
14,7.800856,a
12,9.656144,a
18,19.5376,c
4,1.869029,a
5,2.255424,c
10,15.35583,a
14,19.85276,c
4,19.43492,a
8,16.85435,b
11,15.65919,a
7,13.72142,c
11,12.0713,a
13,8.969283,a
18,6.066803,a
8,0.8015865,a
18,10.0685,a
8,17.62991,c
8,18.04796,c
4,18.71301,c
17,2.521399,a
8,2.799116,a
1,0.3250866,a
13,16.95528,a
2,19.2357,c
12,8.045561,b
2,19.36278,b
12,16.3497,b
19,15.11868,a
18,1.65579,b
18,13.61435,a
17,4.174676,b
4,14.75231,b
5,16.33557,a
0,13.54398,c
9,6.303488,b
7,18.24775,a
4,2.062086,b
16,3.061495,b
11,11.34139,a
5,16.30796,a
18,4.953759,c
12,19.3289,a
1,2.298696,a
8,7.254734,c
15,18.03391,c
5,13.88634,b
0,5.714207,a
1,12.81521,b
17,18.79221,c
15,12.90075,a
2,16.42379,c
2,13.01001,c
10,14.0592,b
2,19.79911,c
13,13.06417,b
14,12.88488,b
0,6.526285,c
13,13.76787,b
0,1.789905,c
2,16.95153,c
6,13.39543,a
11,3.577699,c
19,6.951983,c
11,6.96814,a
1,6.819828,b
5,3.755939,a
2,11.95591,c
13,18.73511,a
8,2.674079,b
11,3.833587,c
19,15.25645,b
2,14.07877,a
14,3.117054,c
9,11.45173,b
4,0.4389686,c
18,10.03867,b
5,11.78506,a
6,4.335003,a
6,16.79328,a
7,10.73262,c
19,16.37739,a
2,16.9163,b
4,4.189278,a
5,18.15333,c
5,3.436108,a
1,14.76765,a
17,0.02117288,c
1,6.791574,c
15,10.60723,a
19,13.8155,a
0,4.090709,c
18,12.30401,b
4,0.4537175,a
8,12.05731,c
6,2.510943,c
12,4.173116,b
5,12.0788,a
13,14.3521,a
0,18.75327,c
17,9.666174,b
13,18.02317,b
4,0.3752801,b
9,15.7986,c
0,9.03747,a
2,4.064848,c
1,10.6348,b
14,18.94343,c
14,16.28262,a
10,12.83242,c
17,7.83045,c
19,1.909792,b
19,7.445295,c
16,17.80962,c
7,1.691774,b
14,6.41335,a
17,13.09758,a
19,6.358852,c
2,0.0459476,a
2,15.89384,a
14,8.848998,b
13,3.097721,a
6,17.73309,a
14,7.446429,a
16,11.86354,c
12,2.357977,a
7,11.76001,b
6,14.87459,c
14,4.71389,a
17,10.83428,a
8,6.483885,a
6,4.406936,a
19,16.36533,c
14,2.066226,a
0,8.66591,c
6,6.07163,b
16,1.143178,a
17,14.678,c
2,1.806899,a
15,17.97725,a
17,12.353,c
0,4.696017,c
14,3.771269,a
16,14.86018,c
3,18.66934,c
16,7.390832,c
4,19.05991,c
12,4.19314,a
6,6.028819,c
2,19.13418,b
17,4.961293,a
6,2.974217,b
11,6.312437,a
5,19.46455,c
4,3.574337,c
18,6.272993,b
13,4.419792,a
11,10.09203,a
7,8.388314,b
10,3.939506,a
3,13.34877,a
6,10.08507,a
16,13.93815,a
5,19.17764,c
10,2.755376,a
9,5.106801,a
11,3.987544,c
8,14.06062,b
10,19.8376,a
6,14.60208,b
17,14.40577,a
7,5.816488,a
13,12.59264,a
5,14.24035,a
6,9.815293,a
7,1.114629,c
16,7.559734,a
10,8.127306,a
7,16.36371,b
3,7.754648,b
14,5.955195,a
4,10.88865,a
7,15.38785,a
10,9.337335,c
9,14.08189,c
4,12.5984,c
2,13.26145,a
16,8.305337,a
7,17.01152,c
7,19.63325,c
17,8.579955,b
4,14.4449,b
16,17.80282,b
4,17.43551,a
6,15.74949,b
10,2.251976,a
1,19.08324,c
14,18.72955,a
0,3.617622,c
19,7.90884,b
11,16.19707,a
17,7.63557,b
17,5.86418,a
15,8.772428,b
1,5.64699,a
15,7.880857,c
16,19.39374,c
9,7.024996,b
18,12.29832,b
15,19.03225,a
7,0.2956189,c
7,11.75436,b
0,19.35272,b
1,6.13409,c
1,19.99044,c
4,2.434985,c
5,19.4195,c
3,11.64472,a
3,19.88665,b
1,9.648498,a
2,4.304119,c
9,16.10172,a
4,5.604681,b
6,3.811291,b
6,13.32035,b
12,0.7824803,b
12,14.67374,b
8,3.654993,c
9,2.029981,a
15,18.93305,c
15,7.838923,a
3,1.248379,a
0,7.979766,b
8,3.576547,b
19,18.7689,b
13,18.97204,c
7,1.382975,b
4,9.641187,a
5,3.096997,c
13,15.61572,c
18,12.62852,b
8,11.04906,c
7,13.5072,a
6,9.476261,b
18,6.350879,a
18,4.669805,b
17,1.411553,a
10,2.085457,b
2,10.99921,c
12,8.586471,b
9,17.77937,a
2,5.41327,a
6,10.91627,a
2,1.74828,c
5,9.702946,a
19,2.27571,b
11,15.67146,b
13,16.77918,b
7,18.15341,a
18,1.820135,b
8,16.34767,a
1,17.53082,c
18,14.92604,a
7,3.352368,c
11,1.667402,b
5,15.6948,b
19,13.87141,b
9,11.57456,a
18,1.887179,b
2,3.404096,b
1,0.9774186,c
2,7.023364,a
14,5.499522,a
15,6.385075,c
3,6.01536,c
0,3.960269,a
8,10.4714,b
10,11.70907,a
13,15.35025,b
16,2.108942,b
19,7.57952,a
2,2.020965,b
13,13.96734,c
7,17.70481,b
6,15.63005,a
10,11.12511,a
17,4.429135,b
2,2.572605,c
10,18.84294,b
17,19.94213,c
8,7.040867,b
4,19.27422,b
11,3.990289,c
6,3.590916,b
4,6.774542,b
13,0.8263502,a
12,4.313333,a
11,9.586306,a
16,13.98202,c
18,3.510474,b
10,5.233253,b
2,6.461587,c
15,17.65822,a
0,5.243385,a
3,6.749836,b
6,7.91308,c
19,15.91242,a
13,1.491487,a
6,4.322753,b
19,19.70514,a
10,12.7022,b
9,12.32838,c
0,7.874842,c
1,8.803733,a
17,8.831961,c
15,7.304072,b
2,18.12807,b
12,0.06531092,a
4,4.583663,a
19,5.0479,c
13,7.584373,a
4,4.191501,a
8,11.86318,a
11,9.239777,b
14,1.839733,c
6,13.37016,b
17,18.64358,c
8,18.85895,b
4,15.6744,b
5,7.672273,b
9,19.41462,a
0,14.08645,a
3,7.51362,c
6,11.85613,a
15,11.62666,c
13,9.9797,c
5,0.6618285,c
9,5.099995,c
10,14.60144,a
12,3.528021,a
11,8.659267,a
13,18.69127,a
6,16.20025,a
4,6.538535,a
10,6.919782,a
7,12.74192,c
13,11.78181,b
19,1.757352,c
7,8.652465,b
6,9.487441,c
14,1.047744,a
3,16.60714,a
13,6.831946,c
10,9.192919,b
0,12.84885,a
12,13.06147,a
12,7.426115,c
7,13.33144,c
17,8.97541,c
10,12.41827,c
10,13.97526,c
19,16.90337,a
14,17.70659,c
13,13.69642,c
0,8.098619,c
9,19.31345,b
9,19.97048,a
12,16.53643,c
0,0.07221916,b
7,11.89077,a
18,2.30004,c
15,8.187233,c
10,4.677388,c
17,13.21654,c
17,14.09433,a
16,17.35031,a
1,5.967192,a
10,7.58304,b
7,19.58221,b
18,7.878071,c
19,5.716005,c
6,17.118,c
1,15.60586,c
17,19.51263,c
11,0.09780377,b
13,1.261037,b
15,17.45892,a
6,15.13546,a
3,2.793787,a
15,4.363904,a
1,3.515599,a
0,0.3203309,a
0,16.84667,b
14,2.825567,a
6,18.6618,a
0,18.55107,a
1,3.3847,c
12,8.326757,a
15,12.465,c
1,19.76216,b
12,7.037484,a
3,15.06991,c
3,2.557931,a
0,3.307317,c
8,4.94808,c
6,17.63637,b
10,12.08241,c
11,17.33106,a
5,14.06349,c
14,0.1850405,c
2,4.851847,c
6,2.031315,b
18,16.01836,a
10,13.04284,b
11,1.009177,c
1,5.793324,a
3,7.60012,c
17,11.27813,b
7,3.485348,b
9,7.298501,c
3,12.03551,b
3,14.06492,a
2,2.326018,c
5,8.387364,b
14,5.712283,b
19,2.020856,a
11,1.632185,a
4,17.50826,a
15,3.035688,c
17,12.36294,b
15,17.29296,a
9,3.966173,b
7,11.19179,c
11,8.617196,b
15,6.092439,c
10,8.294636,a
10,18.096,b
13,4.727767,b
3,0.3432745,a
11,3.683794,a
14,5.740183,a
18,6.03338,a
16,9.237299,b
16,8.294882,c
19,11.15178,c
9,13.11118,b
5,5.441764,c
19,17.51304,b
9,14.41535,b
6,8.483715,c
14,17.65795,a
0,15.10201,b
15,13.16342,a
1,16.8997,a
13,1.863775,b
12,8.972741,b
13,4.411104,b
2,15.71766,c
0,1.572376,c
8,13.95438,a
0,12.32402,a
4,10.63239,a
2,13.3462,a
14,12.32219,b
15,2.597157,b
7,17.14099,b
16,19.99991,c
3,18.38691,c
16,14.40023,c
14,4.874598,c
18,16.2036,c
0,2.846996,a
12,19.32377,c
3,0.5976217,a
12,1.141925,c
19,6.46195,c
18,6.632143,c
16,5.013553,b
3,5.151235,a
11,12.43966,a
19,1.561172,c
9,14.66961,a
16,17.42748,a
18,0.6488032,a
0,4.173491,b
7,2.310208,a
12,7.423256,b
19,5.728227,c
10,8.14319,b
5,1.997059,c
17,3.004022,b
8,10.28025,a
2,8.610496,c
11,17.37318,c
19,9.027043,c
4,1.363725,c
2,13.26253,c
12,15.81374,c
14,0.4090662,c
11,6.858829,a
9,4.157628,a
6,19.14708,c
1,9.033545,b
0,10.56916,c
13,16.10702,b
1,0.9337597,c
18,0.8570637,c
5,0.5050357,b
13,0.9834851,c
8,11.02894,a
18,2.323098,a
16,5.136353,c
17,18.10192,b
3,8.586743,b
5,13.06805,a
17,13.22684,c
5,2.417168,a
5,1.245674,b
0,3.383131,c
11,2.154298,a
12,1.853058,c
15,5.783126,b
17,15.76885,c
19,17.72957,b
12,10.49173,b
18,15.37329,b
5,18.85749,c
15,8.701459,a
7,4.260616,b
9,13.51717,b
19,17.95428,b
14,12.80563,a
9,15.95359,c
16,7.327454,a
18,10.86297,a
14,8.470365,c
9,19.24387,b
5,7.874408,b
17,10.14069,c
14,15.46414,c
13,9.426535,a
7,8.481451,c
3,15.86924,c
3,11.04421,c
6,14.82243,b
5,15.08063,b
12,1.820744,a
15,17.1786,c
6,7.253162,c
4,10.01739,b
8,5.886206,b
14,2.422851,a
12,11.46347,b
8,8.765187,a
0,18.03668,a
19,16.2767,a
6,17.96228,c
3,7.695345,c
14,18.14041,a
18,11.56801,a
5,7.37241,a
18,6.849542,a
13,18.34214,b
18,8.52152,a
9,18.84636,a
10,7.400633,c
9,0.1851334,b
15,1.0934,b
9,12.38412,b
1,5.939961,b
2,0.6797976,b
17,8.461885,c
19,17.6024,b
7,1.757764,a
19,3.2178,c
14,18.85784,a
17,13.1264,a
13,13.89086,b
16,12.17652,c
5,1.369867,b
1,0.6799362,c
16,17.1657,c
18,12.76382,b
17,9.868669,a
3,14.63941,a
10,5.191375,a
10,7.09953,b
14,17.10563,a
3,13.82253,a
4,7.243352,b
10,7.098747,b
11,15.69907,c
7,14.88385,c
16,5.397252,a
4,11.3346,b
19,9.420701,b
5,11.7935,b
19,8.601382,c
6,11.04759,b
12,14.82516,a
17,16.62107,b
9,2.295563,c
3,12.90688,b
4,12.75883,a
13,6.953579,c
10,8.557445,c
11,3.70324,b
10,1.142664,c
11,2.059697,c
6,3.155998,c
3,8.773235,c
1,17.96542,b
0,7.56502,c
2,0.7097026,b
11,15.01871,c
8,3.604948,b
6,11.9695,c
6,15.05983,c
16,13.03229,b
1,16.87927,a
9,5.893039,c
16,5.78066,a
0,7.791448,b
1,5.112425,a
2,1.187148,b
19,10.03299,b
13,9.130319,b
3,1.835859,c
6,6.642018,c
13,3.429433,a
9,0.06920464,a
9,11.67636,b
5,2.303733,b
1,3.450898,b
11,7.365032,c
0,11.5013,c
4,10.52633,b
18,6.730917,b
8,11.40643,c
2,1.452955,a
10,0.2434045,b
12,12.6086,b
4,17.76252,a
4,7.169771,a
5,19.06697,b
8,3.555562,c
9,6.561973,c
19,8.504216,a
14,9.124572,c
4,6.614383,b
5,12.15719,c
9,15.2143,c
17,1.852211,c
10,19.3043,b
16,17.98578,b
6,18.12062,b
19,4.039975,b
7,1.91336,c
18,9.409576,a
17,0.3250681,c
8,0.6843658,c
16,14.52493,a
16,9.244311,a
8,12.57183,c
2,8.994922,b
5,14.04058,a
13,9.329517,b
12,19.98872,b
14,7.827057,b
3,1.844253,c
3,1.8041,b
3,9.199248,b
17,6.935591,b
4,0.9089642,a
7,1.837832,a
11,0.9785835,a
19,11.26819,a
17,7.442392,a
8,1.550053,c
18,5.697248,a
10,14.06184,c
3,5.930033,b
12,9.318711,a
18,0.5420516,a
14,2.16602,a
19,8.968406,a
14,6.632926,a
5,8.991418,c
14,6.587999,a
7,10.54427,b
18,9.599672,b
15,13.90691,b
10,8.135645,b
12,4.559405,b
9,18.3185,c
15,18.51236,a
6,10.37152,c
19,10.68989,b
5,13.26875,c
18,17.99773,a
18,14.71585,b
16,10.28784,c
7,17.26835,b
14,8.950363,b
3,9.511685,a
2,12.49739,b
3,16.32712,c
4,16.37458,c
7,18.53391,b
17,19.018,a
1,4.839043,b
0,18.80938,a
4,0.1960837,a
19,13.6823,a
9,19.24687,b
3,3.634846,a
12,19.99484,a
7,10.25572,b
15,4.34954,a
4,17.46886,a
17,17.90286,b
19,19.65125,a
5,14.72324,b
14,13.27187,b
17,13.09346,a
1,12.27915,a
11,11.68641,c
5,1.498839,c
10,12.70791,a
14,16.41715,a
16,4.696301,c
1,17.34568,b
17,11.43517,c
10,7.953163,c
14,16.50316,c
13,3.550263,c
15,13.32098,b
17,3.199714,b
18,8.458195,a
6,3.639488,a
15,3.139586,c
9,0.4339973,a
19,4.836838,a
13,9.351666,c
19,18.38609,b
15,14.54741,a
16,2.819005,b
10,0.4416933,c
14,6.707233,c
5,17.00016,a
1,1.296114,a
7,4.42851,a
14,14.46397,b
0,14.94779,b
17,2.647651,b
1,0.1590168,b
12,19.43841,a
12,9.847542,b
0,19.94325,c
1,7.094933,b
4,16.19634,c
0,4.612552,c
11,5.941354,b
9,1.424157,b
17,5.366477,c
19,4.255631,c
19,19.84127,b
6,4.455859,a
16,9.027089,c
9,14.07711,a
11,11.91062,a
8,3.532882,b
17,7.654063,c
2,15.643,b
0,19.30098,a
9,1.662431,c
12,4.178698,b
5,14.67692,c
3,9.673015,c
11,3.928662,c
8,19.20207,b
9,19.67243,a
17,13.91705,c
13,6.124961,a
19,18.46303,b
4,15.80229,c
9,14.62516,a
2,18.28261,b
12,12.90931,a
9,12.03345,c
5,9.537811,a
2,4.492249,b
5,17.05999,c
18,11.32734,c
10,5.23045,c
16,9.332843,c
17,19.1217,a
15,4.261425,c
19,1.959329,a
19,13.12305,c
12,0.2559086,a
13,1.755126,b
2,3.176295,b
18,4.498503,c
0,19.11241,a
8,3.072896,c
6,9.677123,c
17,4.049403,a
6,6.89348,c
17,1.082066,c
6,18.73288,a
12,6.283585,b
14,7.842026,a
14,6.933471,b
15,1.168855,c
0,14.13762,a
13,12.6045,a
19,18.93384,c
7,7.650242,a
9,8.946146,a
1,6.137466,a
8,18.22244,b
10,5.558793,c
19,12.70106,a
10,19.22047,b
15,1.543428,c
1,4.136242,a
18,6.405869,a
12,12.4255,a
13,12.01267,c
8,2.085611,a
12,8.261615,b
9,17.37496,c
13,16.52243,c
4,19.63381,c
1,10.86801,c
17,7.207077,a
15,2.869083,a
11,6.556322,a
14,13.75799,c
17,0.7813008,a
18,9.792463,a
13,7.369243,c
19,13.02711,b
0,0.745859,b
9,0.6629645,c
3,5.01938,c
3,16.14288,c
9,17.80187,b
10,4.546984,b
16,1.207847,b
9,5.611157,b
13,12.33233,a
1,10.54126,c
4,0.01972659,c
13,7.997292,c
9,5.959811,a
2,11.53796,a
6,3.579039,b
4,11.03219,b
8,7.889926,b
17,0.8927978,a
16,4.428093,c
11,11.67232,a
2,6.813784,a
10,0.7685792,c
12,12.02936,a
11,4.740493,c
9,10.7667,b
17,13.1672,b
15,1.12059,c
18,3.80938,c
6,3.098564,a
11,8.736197,b
0,1.523766,a
19,16.17116,b
6,5.06029,a
12,16.68484,c
14,14.73427,c
17,17.75203,a
8,13.49749,a
12,12.23194,b
5,3.197675,c
10,0.1515907,a
7,17.6977,a
6,17.0673,c
19,9.545583,b
19,9.383172,b
16,3.092742,c
13,17.52164,c
9,8.987636,c
0,6.06379,b
3,7.99146,b
6,15.01061,a
3,3.097383,b
4,9.926552,b
19,12.77496,c
0,11.93858,c
4,0.7463828,b
10,11.33102,b
15,11.4126,a
13,9.688848,a
14,8.753421,b
0,8.318162,b
5,8.314453,c
1,12.68411,b
17,0.2622391,c
1,18.43075,b
12,16.59836,a
5,9.45805,b
4,2.454084,b
4,4.247053,a
12,2.301061,a
10,9.003582,c
6,4.144254,a
13,3.946856,c
13,13.00586,b
9,9.072381,b
17,19.92443,c
8,7.170776,c
2,5.414701,c
2,10.0603,c
17,15.61686,a
3,1.684616,c
19,5.68957,b
16,12.08659,c
12,8.540503,c
9,14.80408,c
15,16.74571,b
16,16.63959,a
8,11.58379,a
2,1.910053,b
8,9.562477,a
1,12.62702,a
2,11.22407,a
17,9.399321,b
7,1.988217,c
3,16.53332,c
19,17.10762,c
10,18.11846,a
12,4.570426,b
6,10.10364,c
16,17.1909,c
11,14.48914,c
16,18.55675,a
3,4.107963,b
4,6.773033,a
9,4.707652,b
11,0.6230346,c
15,9.30651,b
17,6.266719,c
8,10.73015,c
15,0.1828009,a
10,3.997006,b
6,1.02638,a
17,3.767072,a
8,14.84158,c
10,10.4623,a
15,19.38571,c
15,15.14831,c
4,17.72673,c
15,17.3214,c
13,16.222,c
2,18.07282,c
5,3.046427,b
6,7.552888,a
14,1.012244,a
3,15.5167,c
6,16.07042,b
1,9.879232,c
3,11.37628,c
14,6.306833,a
12,1.127368,b
6,19.42641,c
0,10.394,b
18,6.07656,a
16,2.63065,b
8,14.64247,b
6,13.92911,b
6,3.287325,b
5,6.7476,b
4,7.835347,c
0,18.99,a
8,0.855829,a
18,5.562414,a
16,7.006851,c
5,18.8555,b
16,5.007328,a
16,6.405588,a
13,1.634915,a
7,1.520304,c
8,16.78074,c
12,6.580905,b
2,15.45108,b
3,13.57259,a
19,6.316818,c
7,3.391882,c
9,12.1943,a
4,9.805739,c
3,10.2172,b
17,17.06438,c
7,12.50534,a
8,13.92074,b
19,17.46668,c
16,4.327918,c
4,0.5112555,b
3,19.86447,b
18,19.77901,b
0,11.72364,b
7,2.138871,c
9,11.17403,c
3,13.22776,a
0,15.19495,c
3,0.4054309,c
1,11.12523,b
13,7.122837,c
3,9.169987,a
16,6.859878,a
8,2.945656,a
10,18.15322,b
2,2.734537,a
3,17.34959,c
3,16.99511,c
5,15.50504,a
1,5.086829,a
11,17.84673,b
15,16.7707,b
17,3.483384,b
15,2.704602,b
13,3.434178,c
2,18.36065,a
17,14.79951,c
17,13.05463,b
8,0.3215989,c
2,7.356238,c
17,2.556853,c
16,5.109626,c
18,16.69606,c
11,12.19774,b
5,1.413266,b
0,2.742216,c
1,9.957712,c
13,3.34272,c
4,17.83917,b
0,13.73593,a
15,3.556834,a
12,19.96494,b
13,4.571366,a
0,4.99122,a
5,0.3997666,b
19,11.01066,c
6,5.071191,c
14,19.92709,a
16,6.452186,c
16,16.20379,a
14,15.01915,c
13,3.627106,c
0,15.55895,a
5,14.46762,b
3,16.61095,b
18,9.786498,c
5,1.939781,c
15,14.18906,c
3,8.422826,b
15,1.12152,b
0,14.97924,c
14,17.17149,c
17,15.18889,a
9,16.9893,c
4,19.92713,a
15,13.17528,a
1,19.62097,a
6,15.13419,b
2,18.88546,b
1,15.23237,b
7,11.28834,c
8,0.09799052,a
9,7.904041,b
12,13.69903,c
15,12.82527,c
17,15.60389,c
2,18.11655,b
16,16.0297,b
19,10.83421,a
6,12.86736,c
3,10.90997,a
16,9.030057,a
19,10.53828,a
13,5.336483,a
19,3.756644,a
17,13.68346,c
2,15.10149,b
7,8.35716,b
17,15.99693,c
0,6.86817,a
1,11.41182,a
19,4.607516,a
4,11.44774,c
19,3.331111,c
5,9.962083,c
11,1.62376,a
19,6.090922,b
6,7.939451,a
8,5.796328,a
12,4.329961,a
16,12.9024,a
6,4.675797,b
10,19.46601,b
10,19.06149,b
7,7.414959,c
10,10.56263,b
0,6.988945,c
18,16.03554,b
1,18.9159,c
16,3.945069,c
3,13.64626,b
17,10.0808,b
1,16.15725,a
18,2.195154,c
10,0.8531377,b
14,14.54992,b
18,14.46705,a
7,13.47772,c
5,17.04591,b
3,17.42215,a
7,18.91242,c
10,0.6249753,c
2,5.011756,b
1,14.07022,b
15,1.440566,c
13,19.18226,c
4,4.936081,c
1,6.591745,a
5,3.641162,a
1,9.778803,a
4,12.5724,a
17,11.86044,a
15,12.4291,b
7,10.47449,c
6,9.306675,a
15,3.106012,c
7,2.606343,a
15,10.40331,a
7,15.04961,a
12,8.559291,c
15,15.96223,a
17,12.11137,c
17,8.180974,b
4,4.571006,b
4,7.062063,a
4,9.064263,b
5,11.95638,b
4,13.01161,b
6,7.949336,a
8,2.007982,a
3,9.048319,a
4,2.439056,a
17,11.19555,c
2,3.139973,a
9,7.260483,b
9,12.86733,b
3,8.894021,c
6,19.85095,c
18,8.097722,c
1,8.938921,a
15,6.90286,c
17,13.58366,b
14,7.648124,a
15,6.953516,a
12,5.674581,a
18,2.238604,c
2,16.98995,b
16,15.18613,b
1,15.34838,b
7,16.37815,a
14,2.084238,b
17,14.31385,c
9,2.859994,b
11,12.10385,c
10,18.73889,c
11,18.14191,a
19,14.20805,c
19,17.04918,b
11,10.65433,c
16,8.318591,b
9,11.95094,a
4,9.514163,c
18,15.72816,a
14,19.32265,a
15,2.735688,c
4,3.137805,b
7,12.23229,b
14,8.635807,c
13,14.88397,a
13,1.41267,c
19,12.97541,b
3,19.43858,c
18,8.359194,c
6,17.41763,c
15,16.06367,a
3,2.746665,c
15,7.452844,c
11,0.3326774,a
13,1.631547,c
16,13.9922,b
4,11.33069,c
3,7.602438,a
0,13.37639,c
4,7.53513,c
1,12.48074,a
11,14.69983,c
3,0.5096297,b
16,18.02293,c
13,3.927615,c
18,10.06606,c
4,9.137266,b
15,10.05934,a
0,3.870692,a
17,15.83175,b
15,0.7517588,a
6,16.60375,a
17,2.562405,a
17,13.40323,b
4,17.5122,c
8,5.060389,b
17,17.44111,a
19,2.919972,c
8,16.43046,c
1,15.58501,c
0,0.6635682,a
13,15.95412,b
18,3.042245,b
16,8.408843,a
15,7.141708,c
11,15.84231,b
16,17.46853,b
19,13.104,c
5,9.517983,a
7,11.76346,a
8,3.016275,b
12,7.071402,b
17,17.93033,c
9,9.170132,a
14,12.95635,a
1,4.327919,b
11,17.96702,b
14,1.467805,b
11,5.48229,c
17,11.45684,b
14,2.28607,b
12,8.968479,a
9,6.700502,a
14,13.60522,b
2,8.559056,b
6,3.865571,a
16,3.190874,c
2,15.94487,b
11,6.00621,c
6,10.89194,a
14,19.51906,c
8,5.643392,c
19,18.55841,b
2,6.810163,a
13,9.268521,c
7,10.78344,c
8,16.23405,a
13,14.38475,b
17,8.275773,b
12,14.56885,b
5,18.14094,c
4,18.00959,c
0,17.4638,a
7,5.095949,b
6,17.41327,c
19,4.992237,c
5,1.489686,b
11,10.47047,b
9,16.46916,c
0,12.66351,a
1,17.68362,a
10,5.151574,b
2,10.86911,b
19,12.8837,c
1,0.1596144,a
19,7.776545,a
17,9.121639,c
10,13.38359,a
7,19.1613,b
7,13.21208,c
9,4.31611,c
11,9.393618,a
11,15.01462,b
2,10.55488,b
17,9.224564,c
17,8.281669,a
16,6.016847,a
6,1.440696,c
8,14.63956,a
10,0.4371957,c
17,4.144394,a
19,10.39677,b
4,18.99438,c
9,0.2494304,b
14,8.144521,c
5,4.034597,a
13,13.20872,a
4,11.6806,a
10,7.664189,c
2,3.828446,a
3,17.55889,c
18,5.811768,a
19,5.140537,a
3,18.01878,a
1,8.591352,c
14,2.251642,b
13,3.76337,b
8,0.1480788,a
5,13.91399,a
9,2.290927,c
19,10.86728,b
17,3.577745,a
17,5.525814,b
1,14.69721,b
7,15.04774,b
17,3.289249,a
